latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
61.998028,10.006897,801.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),cloud_cover (%)
2020-02-28T22:00,-14.0,81,0.00,0.00,42
2020-02-28T23:00,-13.1,81,0.00,0.00,54
2020-02-29T00:00,-8.4,76,0.00,0.00,75
2020-02-29T01:00,-11.0,81,0.00,0.00,92
2020-02-29T02:00,-15.2,87,0.00,0.00,99
2020-02-29T03:00,-14.2,85,0.00,0.00,98
2020-02-29T04:00,-14.3,83,0.00,0.00,88
2020-02-29T05:00,-15.5,85,0.00,0.00,44
2020-02-29T06:00,-15.9,89,0.00,0.00,57
2020-02-29T07:00,-15.1,91,0.00,0.00,87
2020-02-29T08:00,-13.8,92,0.00,0.00,92
2020-02-29T09:00,-11.6,81,0.00,0.00,76
2020-02-29T10:00,-10.6,83,0.00,0.00,71
2020-02-29T11:00,-8.6,77,0.00,0.00,66
2020-02-29T12:00,-8.7,78,0.00,0.00,96
2020-02-29T13:00,-8.5,77,0.00,0.00,100
2020-02-29T14:00,-9.7,77,0.00,0.00,100
2020-02-29T15:00,-10.2,76,0.00,0.00,100
2020-02-29T16:00,-11.3,78,0.00,0.00,100
2020-02-29T17:00,-11.2,77,0.00,0.00,100
2020-02-29T18:00,-11.0,77,0.00,0.00,100
2020-02-29T19:00,-10.6,77,0.10,0.00,100
2020-02-29T20:00,-10.5,78,0.10,0.00,100
2020-02-29T21:00,-9.4,76,0.20,0.00,100
2020-02-29T22:00,-9.4,77,0.20,0.00,100
2020-02-29T23:00,-9.8,80,0.30,0.00,100
2020-03-01T00:00,-9.1,79,0.30,0.00,100
2020-03-01T01:00,-10.0,86,0.40,0.00,100
2020-03-01T02:00,-9.8,87,0.40,0.00,100
2020-03-01T03:00,-9.1,88,0.50,0.00,100
2020-03-01T04:00,-8.9,88,0.60,0.00,100
2020-03-01T05:00,-8.9,86,0.70,0.00,100
2020-03-01T06:00,-9.1,86,0.80,0.00,100
2020-03-01T07:00,-9.2,87,0.60,0.00,100
2020-03-01T08:00,-9.1,87,0.50,0.00,100
2020-03-01T09:00,-8.5,85,0.60,0.00,100
2020-03-01T10:00,-8.0,81,0.50,0.00,100
2020-03-01T11:00,-7.9,81,0.40,0.00,100
2020-03-01T12:00,-7.5,79,0.40,0.10,100
2020-03-01T13:00,-7.2,79,0.20,0.00,100
2020-03-01T14:00,-7.1,80,0.10,0.00,99
2020-03-01T15:00,-7.2,83,0.20,0.00,99
2020-03-01T16:00,-7.4,85,0.30,0.00,100
2020-03-01T17:00,-7.5,86,0.40,0.00,100
2020-03-01T18:00,-7.4,87,0.50,0.00,100
2020-03-01T19:00,-7.3,87,0.30,0.00,99
2020-03-01T20:00,-6.8,87,0.20,0.00,99
2020-03-01T21:00,-6.3,87,0.10,0.00,100
2020-03-01T22:00,-6.0,88,0.10,0.00,100
2020-03-01T23:00,-6.0,89,0.10,0.00,100
2020-03-02T00:00,-6.3,87,0.20,0.00,98
2020-03-02T01:00,-6.2,88,0.10,0.00,99
2020-03-02T02:00,-5.8,87,0.10,0.00,99
2020-03-02T03:00,-5.5,88,0.10,0.00,99
2020-03-02T04:00,-5.2,89,0.20,0.00,100
2020-03-02T05:00,-5.2,90,0.20,0.00,100
2020-03-02T06:00,-5.5,92,0.30,0.00,100
2020-03-02T07:00,-4.6,90,0.40,0.00,100
2020-03-02T08:00,-4.7,91,0.30,0.00,100
2020-03-02T09:00,-3.6,87,0.10,0.00,100
2020-03-02T10:00,-2.1,85,0.00,0.00,100
2020-03-02T11:00,-1.6,84,0.20,0.00,99
2020-03-02T12:00,-1.5,85,0.20,0.00,98
2020-03-02T13:00,-1.7,85,0.20,0.00,99
2020-03-02T14:00,-1.4,87,0.30,0.00,99
2020-03-02T15:00,-1.4,89,0.20,0.00,99
2020-03-02T16:00,-1.4,89,0.00,0.00,98
2020-03-02T17:00,-1.7,90,0.00,0.00,99
2020-03-02T18:00,-1.8,92,0.00,0.00,100
2020-03-02T19:00,-2.0,93,0.00,0.00,100
2020-03-02T20:00,-2.2,92,0.00,0.00,100
2020-03-02T21:00,-2.3,93,0.00,0.00,98
2020-03-02T22:00,-2.5,94,0.00,0.00,99
2020-03-02T23:00,-2.6,95,0.00,0.00,98
2020-03-03T00:00,-2.5,96,0.10,0.00,100
2020-03-03T01:00,-2.4,96,0.00,0.00,100
2020-03-03T02:00,-2.5,97,0.00,0.00,100
2020-03-03T03:00,-2.6,97,0.00,0.00,100
2020-03-03T04:00,-3.0,97,0.00,0.00,100
2020-03-03T05:00,-3.2,96,0.00,0.00,99
2020-03-03T06:00,-3.0,94,0.10,0.00,98
2020-03-03T07:00,-2.8,91,0.20,0.00,98
2020-03-03T08:00,-2.7,90,0.30,0.00,100
2020-03-03T09:00,-2.9,89,0.30,0.00,100
2020-03-03T10:00,-3.0,87,0.30,0.00,99
2020-03-03T11:00,-3.1,85,0.30,0.00,99
2020-03-03T12:00,-3.1,88,0.20,0.00,100
2020-03-03T13:00,-3.1,87,0.10,0.00,100
2020-03-03T14:00,-3.3,87,0.00,0.00,100
2020-03-03T15:00,-3.5,88,0.00,0.00,100
2020-03-03T16:00,-3.9,89,0.00,0.00,100
2020-03-03T17:00,-4.5,91,0.10,0.00,100
2020-03-03T18:00,-4.8,91,0.10,0.00,100
2020-03-03T19:00,-4.9,91,0.10,0.00,100
2020-03-03T20:00,-5.0,89,0.20,0.00,100
2020-03-03T21:00,-5.1,86,0.20,0.00,100
2020-03-03T22:00,-5.2,86,0.10,0.00,100
2020-03-03T23:00,-5.3,85,0.20,0.00,100
2020-03-04T00:00,-5.0,88,0.30,0.00,100
2020-03-04T01:00,-5.1,88,0.40,0.00,100
2020-03-04T02:00,-5.3,89,0.30,0.00,100
2020-03-04T03:00,-5.2,88,0.30,0.00,100
2020-03-04T04:00,-5.3,88,0.30,0.00,100
2020-03-04T05:00,-5.3,89,0.20,0.00,100
2020-03-04T06:00,-5.4,89,0.10,0.00,100
2020-03-04T07:00,-5.3,89,0.20,0.00,100
2020-03-04T08:00,-5.2,85,0.20,0.00,100
2020-03-04T09:00,-4.9,84,0.30,0.00,100
2020-03-04T10:00,-4.6,83,0.30,0.00,100
2020-03-04T11:00,-4.3,82,0.40,0.10,100
2020-03-04T12:00,-4.2,81,0.20,0.00,100
2020-03-04T13:00,-3.8,80,0.10,0.00,100
2020-03-04T14:00,-3.9,82,0.10,0.00,100
2020-03-04T15:00,-4.0,83,0.10,0.00,100
2020-03-04T16:00,-4.3,86,0.10,0.00,100
2020-03-04T17:00,-4.9,90,0.20,0.00,100
2020-03-04T18:00,-5.2,91,0.20,0.00,100
2020-03-04T19:00,-4.8,91,0.30,0.00,99
2020-03-04T20:00,-4.9,92,0.30,0.00,100
2020-03-04T21:00,-5.3,93,0.20,0.00,100
2020-03-04T22:00,-5.0,92,0.20,0.00,100
2020-03-04T23:00,-5.3,92,0.30,0.00,100
2020-03-05T00:00,-4.9,90,0.20,0.00,100
2020-03-05T01:00,-5.4,90,0.20,0.00,99
2020-03-05T02:00,-5.2,88,0.10,0.00,99
2020-03-05T03:00,-5.2,87,0.10,0.00,99
2020-03-05T04:00,-5.2,85,0.00,0.00,92
2020-03-05T05:00,-7.1,86,0.00,0.00,36
2020-03-05T06:00,-8.0,85,0.00,0.00,4
2020-03-05T07:00,-9.0,84,0.00,0.00,0
2020-03-05T08:00,-8.1,83,0.00,0.00,0
2020-03-05T09:00,-6.8,78,0.00,0.00,0
2020-03-05T10:00,-5.1,72,0.00,0.00,0
2020-03-05T11:00,-4.4,67,0.00,0.00,0
2020-03-05T12:00,-4.0,69,0.00,0.00,0
2020-03-05T13:00,-5.0,66,0.00,0.00,0
2020-03-05T14:00,-5.2,65,0.00,0.00,0
2020-03-05T15:00,-4.9,65,0.00,0.00,0
2020-03-05T16:00,-6.1,70,0.00,0.00,0
2020-03-05T17:00,-8.3,76,0.00,0.00,0
2020-03-05T18:00,-9.4,80,0.00,0.00,0
2020-03-05T19:00,-9.8,80,0.00,0.00,0
2020-03-05T20:00,-10.0,80,0.00,0.00,0
2020-03-05T21:00,-10.2,79,0.00,0.00,0
2020-03-05T22:00,-11.0,79,0.00,0.00,0
2020-03-05T23:00,-11.4,79,0.00,0.00,1
2020-03-06T00:00,-10.6,76,0.00,0.00,39
2020-03-06T01:00,-11.9,78,0.00,0.00,74
2020-03-06T02:00,-11.9,78,0.00,0.00,88
2020-03-06T03:00,-11.3,76,0.00,0.00,71
2020-03-06T04:00,-11.5,75,0.00,0.00,76
2020-03-06T05:00,-12.5,76,0.00,0.00,76
2020-03-06T06:00,-12.7,77,0.00,0.00,96
2020-03-06T07:00,-12.3,77,0.00,0.00,68
2020-03-06T08:00,-11.0,75,0.00,0.00,65
2020-03-06T09:00,-6.4,58,0.00,0.00,37
2020-03-06T10:00,-3.8,50,0.00,0.00,6
2020-03-06T11:00,-2.3,46,0.00,0.00,0
2020-03-06T12:00,-2.7,50,0.00,0.00,0
2020-03-06T13:00,-3.4,54,0.00,0.00,0
2020-03-06T14:00,-4.2,59,0.00,0.00,1
2020-03-06T15:00,-3.1,57,0.00,0.00,0
2020-03-06T16:00,-6.1,67,0.00,0.00,0
2020-03-06T17:00,-9.0,75,0.00,0.00,0
2020-03-06T18:00,-10.8,79,0.00,0.00,0
2020-03-06T19:00,-11.0,79,0.00,0.00,0
2020-03-06T20:00,-11.4,78,0.00,0.00,0
2020-03-06T21:00,-12.2,79,0.00,0.00,0
2020-03-06T22:00,-12.6,79,0.00,0.00,0
2020-03-06T23:00,-12.7,80,0.00,0.00,0
2020-03-07T00:00,-13.6,82,0.00,0.00,0
2020-03-07T01:00,-14.5,83,0.00,0.00,0
2020-03-07T02:00,-13.4,82,0.00,0.00,0
2020-03-07T03:00,-13.4,82,0.00,0.00,0
2020-03-07T04:00,-13.9,83,0.00,0.00,33
2020-03-07T05:00,-14.0,83,0.00,0.00,54
2020-03-07T06:00,-14.2,84,0.00,0.00,80
2020-03-07T07:00,-13.9,84,0.00,0.00,88
2020-03-07T08:00,-12.9,82,0.00,0.00,76
2020-03-07T09:00,-7.9,64,0.00,0.00,19
2020-03-07T10:00,-8.2,67,0.00,0.00,13
2020-03-07T11:00,-6.7,70,0.00,0.00,1
2020-03-07T12:00,-5.7,73,0.00,0.00,11
2020-03-07T13:00,-5.9,75,0.00,0.00,28
2020-03-07T14:00,-6.5,76,0.00,0.00,100
2020-03-07T15:00,-6.9,79,0.00,0.00,97
2020-03-07T16:00,-7.4,81,0.00,0.00,100
2020-03-07T17:00,-7.4,83,0.00,0.00,100
2020-03-07T18:00,-7.6,85,0.00,0.00,100
2020-03-07T19:00,-7.1,82,0.10,0.00,100
2020-03-07T20:00,-6.7,81,0.30,0.00,100
2020-03-07T21:00,-6.0,80,0.40,0.00,100
2020-03-07T22:00,-5.2,80,0.40,0.00,100
2020-03-07T23:00,-4.9,81,0.20,0.00,100
2020-03-08T00:00,-4.8,81,0.10,0.00,100
2020-03-08T01:00,-4.5,82,0.10,0.00,100
2020-03-08T02:00,-4.1,82,0.10,0.00,100
2020-03-08T03:00,-3.9,84,0.10,0.00,100
2020-03-08T04:00,-3.6,86,0.10,0.00,100
2020-03-08T05:00,-3.2,85,0.10,0.00,100
2020-03-08T06:00,-2.9,87,0.00,0.00,100
2020-03-08T07:00,-2.4,89,0.00,0.00,99
2020-03-08T08:00,-2.0,90,0.00,0.00,100
2020-03-08T09:00,-1.3,88,0.10,0.00,100
2020-03-08T10:00,-0.8,88,0.00,0.00,98
2020-03-08T11:00,-0.4,89,0.00,0.00,99
2020-03-08T12:00,0.3,89,0.20,0.00,100
2020-03-08T13:00,0.7,89,0.10,0.00,99
2020-03-08T14:00,1.3,84,0.20,0.00,100
2020-03-08T15:00,1.1,84,0.30,0.00,99
2020-03-08T16:00,1.0,85,0.20,0.00,100
2020-03-08T17:00,0.9,85,0.40,0.00,100
2020-03-08T18:00,0.8,86,0.30,0.00,100
2020-03-08T19:00,0.7,86,0.10,0.00,99
2020-03-08T20:00,0.4,89,0.00,0.00,98
2020-03-08T21:00,0.5,89,0.00,0.00,99
2020-03-08T22:00,0.4,87,0.00,0.00,95
2020-03-08T23:00,-0.0,88,0.00,0.00,93
2020-03-09T00:00,-0.1,86,0.00,0.00,94
2020-03-09T01:00,-0.5,84,0.00,0.00,90
2020-03-09T02:00,-1.4,83,0.00,0.00,54
2020-03-09T03:00,-2.4,84,0.00,0.00,57
2020-03-09T04:00,-3.0,84,0.00,0.00,89
2020-03-09T05:00,-4.0,84,0.00,0.00,91
2020-03-09T06:00,-3.8,79,0.00,0.00,82
2020-03-09T07:00,-2.5,74,0.00,0.00,81
2020-03-09T08:00,-1.7,73,0.00,0.00,84
2020-03-09T09:00,-0.6,71,0.00,0.00,5
2020-03-09T10:00,-0.1,70,0.00,0.00,0
2020-03-09T11:00,0.3,68,0.00,0.00,0
2020-03-09T12:00,1.2,68,0.00,0.00,0
2020-03-09T13:00,1.2,64,0.00,0.00,1
2020-03-09T14:00,1.1,65,0.00,0.00,2
2020-03-09T15:00,0.7,67,0.00,0.00,28
2020-03-09T16:00,-0.2,70,0.00,0.00,7
2020-03-09T17:00,-1.4,74,0.00,0.00,0
2020-03-09T18:00,-2.4,75,0.00,0.00,1
2020-03-09T19:00,-3.9,77,0.00,0.00,1
2020-03-09T20:00,-4.9,79,0.00,0.00,0
2020-03-09T21:00,-5.1,79,0.00,0.00,0
2020-03-09T22:00,-3.6,76,0.00,0.00,0
2020-03-09T23:00,-5.3,82,0.00,0.00,0
2020-03-10T00:00,-3.5,84,0.00,0.00,1
2020-03-10T01:00,-4.2,89,0.00,0.00,100
2020-03-10T02:00,-3.1,90,0.00,0.00,100
2020-03-10T03:00,-2.8,91,0.00,0.00,98
2020-03-10T04:00,-2.6,92,0.00,0.00,99
2020-03-10T05:00,-2.9,94,0.00,0.00,98
2020-03-10T06:00,-3.1,93,0.00,0.00,100
2020-03-10T07:00,-2.9,91,0.00,0.00,100
2020-03-10T08:00,-2.6,91,0.00,0.00,99
2020-03-10T09:00,-2.4,90,0.00,0.00,98
2020-03-10T10:00,-2.2,90,0.00,0.00,99
2020-03-10T11:00,-2.0,89,0.00,0.00,99
2020-03-10T12:00,-1.5,86,0.00,0.00,100
2020-03-10T13:00,-1.2,86,0.10,0.00,100
2020-03-10T14:00,-0.9,83,0.10,0.00,99
2020-03-10T15:00,-0.9,84,0.10,0.00,100
2020-03-10T16:00,-1.1,85,0.10,0.00,99
2020-03-10T17:00,-1.6,89,0.10,0.00,100
2020-03-10T18:00,-1.4,89,0.20,0.00,99
2020-03-10T19:00,-1.3,89,0.20,0.00,97
2020-03-10T20:00,-1.3,89,0.10,0.00,99
2020-03-10T21:00,-1.2,90,0.10,0.00,100
2020-03-10T22:00,-1.1,89,0.10,0.00,99
2020-03-10T23:00,-1.2,89,0.10,0.00,100
2020-03-11T00:00,-1.2,89,0.10,0.00,100
2020-03-11T01:00,-1.2,89,0.00,0.00,100
2020-03-11T02:00,-1.4,91,0.00,0.00,100
2020-03-11T03:00,-1.6,92,0.00,0.00,98
2020-03-11T04:00,-1.7,92,0.00,0.00,99
2020-03-11T05:00,-1.7,90,0.00,0.00,99
2020-03-11T06:00,-2.0,89,0.00,0.00,99
2020-03-11T07:00,-2.1,89,0.00,0.00,99
2020-03-11T08:00,-1.7,86,0.00,0.00,96
2020-03-11T09:00,-1.1,82,0.00,0.00,93
2020-03-11T10:00,-0.1,75,0.00,0.00,98
2020-03-11T11:00,1.1,67,0.00,0.00,91
2020-03-11T12:00,1.2,67,0.00,0.00,39
2020-03-11T13:00,0.9,67,0.00,0.00,76
2020-03-11T14:00,0.4,62,0.00,0.00,2
2020-03-11T15:00,-1.2,59,0.00,0.00,0
2020-03-11T16:00,-3.0,64,0.00,0.00,29
2020-03-11T17:00,-3.0,65,0.00,0.00,27
2020-03-11T18:00,-4.3,74,0.00,0.00,98
2020-03-11T19:00,-2.9,74,0.30,0.00,96
2020-03-11T20:00,-2.4,78,0.00,0.00,71
2020-03-11T21:00,-2.9,80,0.00,0.00,28
2020-03-11T22:00,-4.3,81,0.00,0.00,41
2020-03-11T23:00,-6.2,84,0.00,0.00,67
2020-03-12T00:00,-4.9,79,0.00,0.00,56
2020-03-12T01:00,-6.7,76,0.00,0.00,81
2020-03-12T02:00,-5.3,72,0.00,0.00,98
2020-03-12T03:00,-3.4,69,0.10,0.00,100
2020-03-12T04:00,-4.1,71,0.00,0.00,92
2020-03-12T05:00,-6.6,75,0.00,0.00,85
2020-03-12T06:00,-6.9,77,0.00,0.00,71
2020-03-12T07:00,-6.9,79,0.00,0.00,72
2020-03-12T08:00,-5.7,78,0.00,0.00,95
2020-03-12T09:00,-4.3,73,0.00,0.00,97
2020-03-12T10:00,-3.0,66,0.00,0.00,97
2020-03-12T11:00,-2.1,62,0.00,0.00,97
2020-03-12T12:00,-1.4,61,0.00,0.00,99
2020-03-12T13:00,-1.3,63,0.00,0.00,99
2020-03-12T14:00,-2.0,67,0.00,0.00,100
2020-03-12T15:00,-1.6,65,0.10,0.00,100
2020-03-12T16:00,-2.1,68,0.10,0.00,100
2020-03-12T17:00,-3.0,71,0.00,0.00,83
2020-03-12T18:00,-2.8,75,0.00,0.00,100
2020-03-12T19:00,-2.4,77,0.00,0.00,99
2020-03-12T20:00,-3.0,80,0.10,0.10,100
2020-03-12T21:00,-3.6,81,0.00,0.00,99
2020-03-12T22:00,-4.4,81,0.00,0.00,100
2020-03-12T23:00,-5.0,81,0.00,0.00,93
2020-03-13T00:00,-6.1,76,0.00,0.00,98
2020-03-13T01:00,-7.2,77,0.00,0.00,35
2020-03-13T02:00,-7.7,76,0.00,0.00,43
2020-03-13T03:00,-7.9,74,0.00,0.00,58
2020-03-13T04:00,-8.3,73,0.00,0.00,62
2020-03-13T05:00,-8.8,73,0.00,0.00,62
2020-03-13T06:00,-9.5,74,0.00,0.00,75
2020-03-13T07:00,-8.9,71,0.00,0.00,92
2020-03-13T08:00,-8.1,68,0.00,0.00,54
2020-03-13T09:00,-7.6,66,0.00,0.00,89
2020-03-13T10:00,-7.2,63,0.00,0.00,28
2020-03-13T11:00,-7.3,62,0.00,0.00,84
2020-03-13T12:00,-7.3,58,0.00,0.00,58
2020-03-13T13:00,-7.5,55,0.00,0.00,39
2020-03-13T14:00,-7.8,58,0.00,0.00,86
2020-03-13T15:00,-8.0,61,0.00,0.00,71
2020-03-13T16:00,-8.8,66,0.00,0.00,87
2020-03-13T17:00,-9.7,71,0.00,0.00,87
2020-03-13T18:00,-10.1,73,0.00,0.00,42
2020-03-13T19:00,-11.7,75,0.00,0.00,48
2020-03-13T20:00,-11.6,75,0.00,0.00,27
2020-03-13T21:00,-12.3,76,0.00,0.00,0
2020-03-13T22:00,-13.1,78,0.00,0.00,60
2020-03-13T23:00,-13.6,79,0.00,0.00,94
2020-03-14T00:00,-11.9,78,0.00,0.00,91
2020-03-14T01:00,-13.5,80,0.00,0.00,79
2020-03-14T02:00,-13.4,79,0.00,0.00,65
2020-03-14T03:00,-13.9,79,0.00,0.00,4
2020-03-14T04:00,-13.7,76,0.00,0.00,11
2020-03-14T05:00,-13.9,76,0.00,0.00,27
2020-03-14T06:00,-14.5,79,0.00,0.00,63
2020-03-14T07:00,-14.0,81,0.00,0.00,35
2020-03-14T08:00,-12.4,76,0.00,0.00,13
2020-03-14T09:00,-10.3,69,0.00,0.00,81
2020-03-14T10:00,-8.2,61,0.00,0.00,77
2020-03-14T11:00,-7.6,60,0.00,0.00,80
2020-03-14T12:00,-8.0,66,0.00,0.00,66
2020-03-14T13:00,-7.7,64,0.00,0.00,48
2020-03-14T14:00,-7.7,64,0.00,0.00,61
2020-03-14T15:00,-9.1,66,0.00,0.00,85
2020-03-14T16:00,-9.0,65,0.00,0.00,95
2020-03-14T17:00,-9.5,66,0.00,0.00,91
2020-03-14T18:00,-9.9,67,0.00,0.00,50
2020-03-14T19:00,-9.8,68,0.00,0.00,94
2020-03-14T20:00,-9.2,68,0.00,0.00,84
2020-03-14T21:00,-9.3,72,0.00,0.00,89
2020-03-14T22:00,-9.1,75,0.00,0.00,42
2020-03-14T23:00,-8.8,78,0.00,0.00,65
2020-03-15T00:00,-8.6,81,0.00,0.00,86
2020-03-15T01:00,-6.8,82,0.00,0.00,100
2020-03-15T02:00,-5.8,82,0.10,0.00,100
2020-03-15T03:00,-4.9,83,0.10,0.00,100
2020-03-15T04:00,-4.4,83,0.10,0.00,100
2020-03-15T05:00,-3.7,83,0.10,0.00,100
2020-03-15T06:00,-3.2,83,0.20,0.00,100
2020-03-15T07:00,-2.5,82,0.10,0.00,100
2020-03-15T08:00,-1.6,79,0.20,0.00,100
2020-03-15T09:00,-0.9,78,0.20,0.00,100
2020-03-15T10:00,-0.7,81,0.20,0.00,100
2020-03-15T11:00,-0.5,84,0.10,0.00,100
2020-03-15T12:00,1.3,82,0.10,0.00,100
2020-03-15T13:00,1.6,80,0.20,0.00,100
2020-03-15T14:00,1.7,80,0.00,0.00,99
2020-03-15T15:00,1.1,85,0.00,0.00,95
2020-03-15T16:00,1.0,85,0.00,0.00,96
2020-03-15T17:00,0.1,87,0.00,0.00,54
2020-03-15T18:00,-0.8,86,0.00,0.00,62
2020-03-15T19:00,-3.5,85,0.00,0.00,74
2020-03-15T20:00,-3.5,83,0.00,0.00,89
2020-03-15T21:00,-2.0,86,0.20,0.00,99
2020-03-15T22:00,-3.1,83,0.00,0.00,96
2020-03-15T23:00,-3.6,84,0.00,0.00,98
2020-03-16T00:00,-4.2,78,0.00,0.00,92
2020-03-16T01:00,-6.9,83,0.00,0.00,40
2020-03-16T02:00,-7.6,85,0.00,0.00,30
2020-03-16T03:00,-8.0,85,0.00,0.00,3
2020-03-16T04:00,-5.8,79,0.00,0.00,12
2020-03-16T05:00,-6.2,79,0.00,0.00,60
2020-03-16T06:00,-6.6,80,0.00,0.00,82
2020-03-16T07:00,-8.1,84,0.00,0.00,74
2020-03-16T08:00,-6.7,79,0.00,0.00,0
2020-03-16T09:00,-6.3,77,0.00,0.00,0
2020-03-16T10:00,-4.4,64,0.00,0.00,14
2020-03-16T11:00,-3.7,57,0.00,0.00,37
2020-03-16T12:00,-3.6,59,0.00,0.00,9
2020-03-16T13:00,-3.5,61,0.00,0.00,26
2020-03-16T14:00,-3.1,64,0.00,0.00,79
2020-03-16T15:00,-2.7,66,0.00,0.00,84
2020-03-16T16:00,-2.8,71,0.00,0.00,99
2020-03-16T17:00,-3.0,74,0.00,0.00,100
2020-03-16T18:00,-3.1,76,0.00,0.00,100
2020-03-16T19:00,-3.3,76,0.00,0.00,100
2020-03-16T20:00,-3.1,78,0.00,0.00,100
2020-03-16T21:00,-3.0,81,0.00,0.00,99
2020-03-16T22:00,-2.7,83,0.00,0.00,100
2020-03-16T23:00,-2.5,83,0.00,0.00,100
2020-03-17T00:00,-2.3,79,0.00,0.00,100
2020-03-17T01:00,-2.7,78,0.00,0.00,34
2020-03-17T02:00,-3.6,76,0.00,0.00,81
2020-03-17T03:00,-3.3,75,0.00,0.00,55
2020-03-17T04:00,-3.3,78,0.00,0.00,3
2020-03-17T05:00,-3.3,83,0.00,0.00,85
2020-03-17T06:00,-2.7,86,0.00,0.00,99
2020-03-17T07:00,-2.1,87,0.00,0.00,100
2020-03-17T08:00,-1.4,84,0.20,0.00,99
2020-03-17T09:00,-0.3,78,0.00,0.00,73
2020-03-17T10:00,0.4,77,0.00,0.00,24
2020-03-17T11:00,0.9,74,0.00,0.00,0
2020-03-17T12:00,2.3,59,0.00,0.00,4
2020-03-17T13:00,2.0,54,0.00,0.00,7
2020-03-17T14:00,1.6,56,0.00,0.00,1
2020-03-17T15:00,1.1,57,0.00,0.00,9
2020-03-17T16:00,0.1,62,0.00,0.00,84
2020-03-17T17:00,-0.4,68,0.00,0.00,46
2020-03-17T18:00,-1.0,70,0.00,0.00,46
2020-03-17T19:00,-1.5,69,0.00,0.00,28
2020-03-17T20:00,-1.8,69,0.00,0.00,68
2020-03-17T21:00,-2.0,71,0.10,0.10,59
2020-03-17T22:00,-2.3,72,0.00,0.00,53
2020-03-17T23:00,-2.7,75,0.00,0.00,58
2020-03-18T00:00,-4.2,75,0.00,0.00,100
2020-03-18T01:00,-2.4,71,0.00,0.00,98
2020-03-18T02:00,-2.5,76,0.10,0.00,99
2020-03-18T03:00,-2.9,79,0.10,0.00,100
2020-03-18T04:00,-3.2,82,0.00,0.00,98
2020-03-18T05:00,-3.5,84,0.00,0.00,100
2020-03-18T06:00,-3.1,86,0.10,0.00,75
2020-03-18T07:00,-3.8,88,0.00,0.00,54
2020-03-18T08:00,-2.8,87,0.00,0.00,78
2020-03-18T09:00,-1.2,77,0.00,0.00,1
2020-03-18T10:00,-0.7,65,0.00,0.00,0
2020-03-18T11:00,-0.8,64,0.00,0.00,3
2020-03-18T12:00,-0.6,56,0.00,0.00,1
2020-03-18T13:00,-0.8,55,0.00,0.00,18
2020-03-18T14:00,-0.9,57,0.00,0.00,18
2020-03-18T15:00,-1.2,60,0.00,0.00,1
2020-03-18T16:00,-1.8,62,0.00,0.00,23
2020-03-18T17:00,-2.5,65,0.00,0.00,11
2020-03-18T18:00,-3.1,66,0.00,0.00,12
2020-03-18T19:00,-3.4,65,0.00,0.00,7
2020-03-18T20:00,-3.5,65,0.00,0.00,19
2020-03-18T21:00,-3.3,67,0.00,0.00,37
2020-03-18T22:00,-3.1,67,0.00,0.00,33
2020-03-18T23:00,-3.1,67,0.00,0.00,26
2020-03-19T00:00,-4.9,74,0.00,0.00,8
2020-03-19T01:00,-3.3,69,0.00,0.00,44
2020-03-19T02:00,-4.0,70,0.00,0.00,10
2020-03-19T03:00,-4.6,71,0.00,0.00,0
2020-03-19T04:00,-5.1,72,0.00,0.00,4
2020-03-19T05:00,-4.8,72,0.00,0.00,0
2020-03-19T06:00,-5.0,73,0.00,0.00,1
2020-03-19T07:00,-4.6,74,0.00,0.00,1
2020-03-19T08:00,-4.3,73,0.00,0.00,4
2020-03-19T09:00,-2.0,65,0.00,0.00,3
2020-03-19T10:00,-1.2,62,0.00,0.00,0
2020-03-19T11:00,-0.9,62,0.00,0.00,12
2020-03-19T12:00,-0.1,64,0.00,0.00,36
2020-03-19T13:00,-0.4,66,0.00,0.00,19
2020-03-19T14:00,-0.8,67,0.00,0.00,20
2020-03-19T15:00,-1.2,69,0.00,0.00,21
2020-03-19T16:00,-2.4,71,0.00,0.00,61
2020-03-19T17:00,-3.4,76,0.00,0.00,82
2020-03-19T18:00,-4.1,81,0.00,0.00,48
2020-03-19T19:00,-4.9,84,0.00,0.00,69
2020-03-19T20:00,-5.5,86,0.10,0.00,91
2020-03-19T21:00,-4.4,85,0.00,0.00,85
2020-03-19T22:00,-5.1,84,0.00,0.00,62
2020-03-19T23:00,-6.1,84,0.00,0.00,81
2020-03-20T00:00,-6.1,84,0.00,0.00,78
2020-03-20T01:00,-7.8,83,0.00,0.00,17
2020-03-20T02:00,-8.4,83,0.00,0.00,50
2020-03-20T03:00,-8.0,84,0.00,0.00,54
2020-03-20T04:00,-8.0,85,0.00,0.00,45
2020-03-20T05:00,-9.0,85,0.00,0.00,23
2020-03-20T06:00,-9.7,85,0.00,0.00,18
2020-03-20T07:00,-8.7,83,0.00,0.00,5
2020-03-20T08:00,-6.8,74,0.00,0.00,1
2020-03-20T09:00,-5.3,66,0.00,0.00,9
2020-03-20T10:00,-4.5,57,0.00,0.00,68
2020-03-20T11:00,-4.2,61,0.00,0.00,2
2020-03-20T12:00,-2.9,58,0.00,0.00,0
2020-03-20T13:00,-3.0,59,0.00,0.00,82
2020-03-20T14:00,-3.2,63,0.00,0.00,51
